State,District,N,P,K,pH,Temperature,Humidity,Rainfall,Crop,Source
National Benchmark,Benchmark,80.0,71.0,47.0,6.16,27.51,80.8,105.08,banana,Kaggle Benchmark
National Benchmark,Benchmark,114.0,79.0,51.0,6.31,26.21,82.34,112.07,banana,Kaggle Benchmark
National Benchmark,Benchmark,88.0,78.0,45.0,6.32,29.1,79.2,92.08,banana,Kaggle Benchmark
National Benchmark,Benchmark,112.0,73.0,48.0,5.71,29.24,77.32,90.67,banana,Kaggle Benchmark
National Benchmark,Benchmark,117.0,76.0,47.0,6.12,25.56,77.38,93.1,banana,Kaggle Benchmark
National Benchmark,Benchmark,111.0,87.0,48.0,5.57,26.4,81.36,98.17,banana,Kaggle Benchmark
National Benchmark,Benchmark,89.0,83.0,47.0,5.63,28.1,77.8,109.54,banana,Kaggle Benchmark
National Benchmark,Benchmark,93.0,91.0,47.0,6.1,27.85,83.31,117.29,banana,Kaggle Benchmark
National Benchmark,Benchmark,92.0,81.0,52.0,6.44,27.39,81.47,94.31,banana,Kaggle Benchmark
National Benchmark,Benchmark,105.0,74.0,45.0,6.1,25.15,81.38,119.22,banana,Kaggle Benchmark
National Benchmark,Benchmark,102.0,71.0,48.0,5.7,28.65,79.29,102.46,banana,Kaggle Benchmark
National Benchmark,Benchmark,94.0,91.0,51.0,5.62,29.16,76.67,109.58,banana,Kaggle Benchmark
National Benchmark,Benchmark,116.0,71.0,47.0,6.44,27.57,82.06,91.34,banana,Kaggle Benchmark
National Benchmark,Benchmark,117.0,79.0,49.0,6.18,25.41,82.36,112.98,banana,Kaggle Benchmark
National Benchmark,Benchmark,119.0,72.0,55.0,6.22,25.99,83.34,112.08,banana,Kaggle Benchmark
National Benchmark,Benchmark,99.0,73.0,53.0,5.87,26.29,81.06,118.67,banana,Kaggle Benchmark
National Benchmark,Benchmark,91.0,84.0,52.0,6.39,29.15,78.71,117.54,banana,Kaggle Benchmark
National Benchmark,Benchmark,80.0,90.0,47.0,6.21,26.6,79.36,107.39,banana,Kaggle Benchmark
National Benchmark,Benchmark,101.0,70.0,48.0,6.01,25.36,75.03,116.55,banana,Kaggle Benchmark
National Benchmark,Benchmark,108.0,89.0,53.0,5.91,29.12,80.18,112.4,banana,Kaggle Benchmark
National Benchmark,Benchmark,100.0,80.0,52.0,6.05,27.54,77.26,110.33,banana,Kaggle Benchmark
National Benchmark,Benchmark,109.0,91.0,53.0,6.01,29.67,83.51,110.25,banana,Kaggle Benchmark
National Benchmark,Benchmark,82.0,78.0,46.0,5.74,25.06,84.97,110.44,banana,Kaggle Benchmark
National Benchmark,Benchmark,106.0,70.0,55.0,5.74,25.87,78.52,116.3,banana,Kaggle Benchmark
National Benchmark,Benchmark,90.0,86.0,52.0,5.79,25.85,81.96,119.09,banana,Kaggle Benchmark
National Benchmark,Benchmark,83.0,95.0,50.0,5.51,26.52,77.8,108.85,banana,Kaggle Benchmark
National Benchmark,Benchmark,119.0,90.0,48.0,5.99,28.67,79.59,118.26,banana,Kaggle Benchmark
National Benchmark,Benchmark,107.0,72.0,45.0,5.79,28.15,81.54,91.41,banana,Kaggle Benchmark
National Benchmark,Benchmark,116.0,81.0,55.0,5.92,26.42,83.7,95.12,banana,Kaggle Benchmark
National Benchmark,Benchmark,101.0,75.0,50.0,6.24,26.59,81.41,109.98,banana,Kaggle Benchmark
National Benchmark,Benchmark,93.0,81.0,50.0,6.04,27.72,76.58,102.21,banana,Kaggle Benchmark
National Benchmark,Benchmark,95.0,75.0,45.0,5.83,28.98,82.96,109.02,banana,Kaggle Benchmark
National Benchmark,Benchmark,107.0,71.0,55.0,6.09,29.42,83.97,117.23,banana,Kaggle Benchmark
National Benchmark,Benchmark,83.0,94.0,47.0,6.47,27.4,81.11,112.14,banana,Kaggle Benchmark
National Benchmark,Benchmark,102.0,73.0,54.0,5.72,26.4,84.41,111.02,banana,Kaggle Benchmark
National Benchmark,Benchmark,86.0,79.0,45.0,5.81,27.81,82.69,99.21,banana,Kaggle Benchmark
National Benchmark,Benchmark,117.0,86.0,53.0,5.7,25.2,83.56,115.86,banana,Kaggle Benchmark
National Benchmark,Benchmark,111.0,79.0,53.0,6.17,28.31,75.77,119.7,banana,Kaggle Benchmark
National Benchmark,Benchmark,95.0,74.0,50.0,6.0,25.9,80.47,110.1,banana,Kaggle Benchmark
National Benchmark,Benchmark,91.0,75.0,55.0,6.21,27.49,76.11,109.28,banana,Kaggle Benchmark
National Benchmark,Benchmark,93.0,83.0,46.0,5.77,29.38,83.5,109.25,banana,Kaggle Benchmark
National Benchmark,Benchmark,92.0,85.0,51.0,5.74,29.22,81.08,108.86,banana,Kaggle Benchmark
National Benchmark,Benchmark,104.0,80.0,54.0,5.88,27.09,81.34,110.13,banana,Kaggle Benchmark
National Benchmark,Benchmark,103.0,72.0,51.0,6.1,26.13,81.81,104.48,banana,Kaggle Benchmark
National Benchmark,Benchmark,92.0,75.0,45.0,5.67,29.01,77.95,90.43,banana,Kaggle Benchmark
National Benchmark,Benchmark,93.0,85.0,49.0,5.69,27.97,79.29,119.48,banana,Kaggle Benchmark
National Benchmark,Benchmark,120.0,87.0,52.0,5.91,28.08,76.06,118.99,banana,Kaggle Benchmark
National Benchmark,Benchmark,108.0,72.0,46.0,6.11,25.16,84.98,90.95,banana,Kaggle Benchmark
National Benchmark,Benchmark,105.0,88.0,54.0,6.02,25.79,84.51,114.2,banana,Kaggle Benchmark
National Benchmark,Benchmark,98.0,79.0,50.0,6.44,25.34,84.47,91.06,banana,Kaggle Benchmark
National Benchmark,Benchmark,111.0,88.0,55.0,5.51,29.45,78.35,96.45,banana,Kaggle Benchmark
National Benchmark,Benchmark,97.0,74.0,45.0,5.68,26.48,78.52,113.12,banana,Kaggle Benchmark
National Benchmark,Benchmark,95.0,82.0,48.0,5.72,27.39,83.31,92.78,banana,Kaggle Benchmark
National Benchmark,Benchmark,89.0,91.0,55.0,6.28,25.08,80.26,94.33,banana,Kaggle Benchmark
National Benchmark,Benchmark,89.0,85.0,55.0,6.28,26.67,76.49,91.73,banana,Kaggle Benchmark
National Benchmark,Benchmark,118.0,88.0,51.0,6.2,25.45,79.49,100.66,banana,Kaggle Benchmark
National Benchmark,Benchmark,101.0,92.0,45.0,5.76,28.23,80.64,98.0,banana,Kaggle Benchmark
National Benchmark,Benchmark,99.0,92.0,47.0,6.32,28.13,77.48,103.5,banana,Kaggle Benchmark
National Benchmark,Benchmark,82.0,77.0,46.0,5.9,28.95,82.19,95.83,banana,Kaggle Benchmark
National Benchmark,Benchmark,90.0,86.0,55.0,5.64,27.96,84.15,97.56,banana,Kaggle Benchmark
National Benchmark,Benchmark,95.0,88.0,52.0,6.24,28.0,78.9,94.68,banana,Kaggle Benchmark
National Benchmark,Benchmark,104.0,73.0,46.0,6.28,29.14,80.12,90.45,banana,Kaggle Benchmark
National Benchmark,Benchmark,102.0,73.0,52.0,6.36,27.91,83.36,90.24,banana,Kaggle Benchmark
National Benchmark,Benchmark,100.0,74.0,52.0,5.84,25.43,81.54,96.48,banana,Kaggle Benchmark
National Benchmark,Benchmark,94.0,89.0,48.0,5.65,28.56,84.52,111.08,banana,Kaggle Benchmark
National Benchmark,Benchmark,99.0,70.0,46.0,5.73,26.6,83.0,100.51,banana,Kaggle Benchmark
National Benchmark,Benchmark,112.0,87.0,48.0,6.2,27.2,77.4,99.47,banana,Kaggle Benchmark
National Benchmark,Benchmark,117.0,82.0,45.0,5.61,25.29,79.29,105.42,banana,Kaggle Benchmark
National Benchmark,Benchmark,96.0,86.0,51.0,6.26,29.91,76.99,92.0,banana,Kaggle Benchmark
National Benchmark,Benchmark,113.0,85.0,45.0,6.04,27.95,76.64,109.09,banana,Kaggle Benchmark
National Benchmark,Benchmark,105.0,93.0,46.0,5.76,25.01,78.76,108.37,banana,Kaggle Benchmark
National Benchmark,Benchmark,85.0,89.0,51.0,6.16,29.21,84.7,108.55,banana,Kaggle Benchmark
National Benchmark,Benchmark,108.0,94.0,47.0,6.39,27.36,84.55,90.81,banana,Kaggle Benchmark
National Benchmark,Benchmark,92.0,81.0,52.0,5.89,28.01,76.53,103.7,banana,Kaggle Benchmark
National Benchmark,Benchmark,110.0,71.0,54.0,5.73,28.67,82.21,94.38,banana,Kaggle Benchmark
National Benchmark,Benchmark,82.0,75.0,55.0,6.28,27.35,78.49,92.16,banana,Kaggle Benchmark
National Benchmark,Benchmark,117.0,81.0,53.0,5.51,29.51,78.21,98.13,banana,Kaggle Benchmark
National Benchmark,Benchmark,2.0,40.0,27.0,5.95,29.74,47.55,90.1,mango,Kaggle Benchmark
National Benchmark,Benchmark,39.0,24.0,31.0,4.76,33.56,53.73,98.68,mango,Kaggle Benchmark
National Benchmark,Benchmark,21.0,26.0,27.0,5.7,27.0,47.68,95.85,mango,Kaggle Benchmark
National Benchmark,Benchmark,25.0,22.0,25.0,5.98,33.56,45.54,95.71,mango,Kaggle Benchmark
National Benchmark,Benchmark,0.0,21.0,32.0,6.43,35.9,54.26,92.2,mango,Kaggle Benchmark
National Benchmark,Benchmark,20.0,19.0,35.0,6.11,34.18,50.62,98.01,mango,Kaggle Benchmark
National Benchmark,Benchmark,19.0,21.0,34.0,5.07,30.02,53.19,97.73,mango,Kaggle Benchmark
National Benchmark,Benchmark,18.0,17.0,31.0,5.67,31.75,45.16,93.75,mango,Kaggle Benchmark
National Benchmark,Benchmark,11.0,36.0,33.0,5.98,35.99,52.23,95.37,mango,Kaggle Benchmark
National Benchmark,Benchmark,30.0,28.0,30.0,5.06,31.87,52.19,98.47,mango,Kaggle Benchmark
National Benchmark,Benchmark,18.0,19.0,27.0,4.77,27.76,52.35,94.11,mango,Kaggle Benchmark
National Benchmark,Benchmark,23.0,23.0,27.0,5.16,34.72,51.43,97.31,mango,Kaggle Benchmark
National Benchmark,Benchmark,37.0,30.0,34.0,6.8,27.54,53.64,99.35,mango,Kaggle Benchmark
National Benchmark,Benchmark,11.0,27.0,30.0,6.39,27.7,48.56,89.86,mango,Kaggle Benchmark
National Benchmark,Benchmark,12.0,19.0,31.0,5.57,27.25,52.66,91.87,mango,Kaggle Benchmark
National Benchmark,Benchmark,3.0,28.0,33.0,5.76,30.34,48.89,94.43,mango,Kaggle Benchmark
National Benchmark,Benchmark,37.0,38.0,32.0,5.42,31.86,45.53,91.56,mango,Kaggle Benchmark
National Benchmark,Benchmark,26.0,37.0,30.0,6.17,35.4,49.46,97.41,mango,Kaggle Benchmark
National Benchmark,Benchmark,14.0,18.0,30.0,5.19,29.81,52.14,95.75,mango,Kaggle Benchmark
National Benchmark,Benchmark,40.0,16.0,35.0,4.95,34.16,54.16,98.33,mango,Kaggle Benchmark
National Benchmark,Benchmark,4.0,20.0,25.0,5.66,28.93,47.94,99.98,mango,Kaggle Benchmark
National Benchmark,Benchmark,36.0,25.0,33.0,5.55,27.98,53.33,99.61,mango,Kaggle Benchmark
National Benchmark,Benchmark,30.0,17.0,31.0,6.8,31.2,54.5,94.63,mango,Kaggle Benchmark
National Benchmark,Benchmark,28.0,37.0,28.0,6.1,32.13,50.53,98.63,mango,Kaggle Benchmark
National Benchmark,Benchmark,38.0,15.0,30.0,5.08,28.92,48.14,97.01,mango,Kaggle Benchmark
National Benchmark,Benchmark,12.0,37.0,30.0,4.55,31.1,47.41,90.29,mango,Kaggle Benchmark
National Benchmark,Benchmark,38.0,19.0,31.0,5.86,34.74,49.09,90.65,mango,Kaggle Benchmark
National Benchmark,Benchmark,8.0,33.0,29.0,6.44,29.98,49.49,91.82,mango,Kaggle Benchmark
National Benchmark,Benchmark,15.0,27.0,28.0,4.51,33.8,46.13,90.83,mango,Kaggle Benchmark
National Benchmark,Benchmark,34.0,16.0,25.0,6.11,30.07,50.96,92.1,mango,Kaggle Benchmark
National Benchmark,Benchmark,11.0,36.0,31.0,6.48,27.92,51.78,100.26,mango,Kaggle Benchmark
National Benchmark,Benchmark,33.0,29.0,34.0,6.83,31.41,49.22,93.0,mango,Kaggle Benchmark
National Benchmark,Benchmark,12.0,31.0,26.0,5.4,35.79,51.94,100.22,mango,Kaggle Benchmark
National Benchmark,Benchmark,12.0,34.0,28.0,6.14,33.36,45.02,98.82,mango,Kaggle Benchmark
National Benchmark,Benchmark,5.0,16.0,31.0,4.56,35.96,48.7,98.01,mango,Kaggle Benchmark
National Benchmark,Benchmark,1.0,30.0,29.0,6.43,28.33,51.4,91.67,mango,Kaggle Benchmark
National Benchmark,Benchmark,16.0,35.0,31.0,5.32,32.28,50.19,95.99,mango,Kaggle Benchmark
National Benchmark,Benchmark,35.0,18.0,26.0,5.28,31.99,50.85,97.39,mango,Kaggle Benchmark
National Benchmark,Benchmark,4.0,40.0,26.0,6.72,27.58,48.57,95.84,mango,Kaggle Benchmark
National Benchmark,Benchmark,9.0,29.0,34.0,5.73,29.38,45.89,100.81,mango,Kaggle Benchmark
National Benchmark,Benchmark,2.0,38.0,33.0,4.69,32.39,53.23,90.22,mango,Kaggle Benchmark
National Benchmark,Benchmark,26.0,32.0,32.0,6.81,30.91,49.93,90.14,mango,Kaggle Benchmark
National Benchmark,Benchmark,34.0,38.0,31.0,6.45,35.38,45.58,97.42,mango,Kaggle Benchmark
National Benchmark,Benchmark,5.0,32.0,33.0,5.84,32.32,52.59,93.37,mango,Kaggle Benchmark
National Benchmark,Benchmark,31.0,29.0,26.0,5.02,28.22,47.41,97.77,mango,Kaggle Benchmark
National Benchmark,Benchmark,34.0,34.0,35.0,6.42,27.27,47.17,95.26,mango,Kaggle Benchmark
National Benchmark,Benchmark,36.0,19.0,32.0,4.94,27.11,50.71,92.37,mango,Kaggle Benchmark
National Benchmark,Benchmark,7.0,17.0,26.0,6.41,34.89,48.76,91.63,mango,Kaggle Benchmark
National Benchmark,Benchmark,38.0,15.0,27.0,6.78,33.75,48.5,92.26,mango,Kaggle Benchmark
National Benchmark,Benchmark,5.0,19.0,25.0,6.44,27.35,54.44,96.28,mango,Kaggle Benchmark
National Benchmark,Benchmark,37.0,36.0,26.0,4.65,32.89,52.61,94.49,mango,Kaggle Benchmark
National Benchmark,Benchmark,21.0,31.0,32.0,5.25,35.39,51.43,90.3,mango,Kaggle Benchmark
National Benchmark,Benchmark,37.0,36.0,27.0,5.91,27.55,47.91,90.4,mango,Kaggle Benchmark
National Benchmark,Benchmark,23.0,23.0,30.0,4.76,32.82,47.46,90.89,mango,Kaggle Benchmark
National Benchmark,Benchmark,36.0,26.0,26.0,6.81,30.17,51.08,95.23,mango,Kaggle Benchmark
National Benchmark,Benchmark,24.0,33.0,35.0,5.34,29.26,54.82,100.76,mango,Kaggle Benchmark
National Benchmark,Benchmark,26.0,18.0,30.0,6.34,32.06,51.08,96.6,mango,Kaggle Benchmark
National Benchmark,Benchmark,22.0,17.0,26.0,4.75,28.7,47.72,99.64,mango,Kaggle Benchmark
National Benchmark,Benchmark,11.0,34.0,32.0,6.83,29.14,49.41,97.55,mango,Kaggle Benchmark
National Benchmark,Benchmark,29.0,35.0,28.0,6.97,28.35,53.54,90.4,mango,Kaggle Benchmark
National Benchmark,Benchmark,22.0,28.0,26.0,4.95,27.67,45.42,92.85,mango,Kaggle Benchmark
National Benchmark,Benchmark,23.0,24.0,32.0,5.63,28.12,46.17,93.3,mango,Kaggle Benchmark
National Benchmark,Benchmark,1.0,35.0,34.0,6.27,30.79,46.7,92.21,mango,Kaggle Benchmark
National Benchmark,Benchmark,2.0,24.0,34.0,6.47,28.89,54.81,94.76,mango,Kaggle Benchmark
National Benchmark,Benchmark,39.0,37.0,25.0,6.95,33.33,45.61,98.29,mango,Kaggle Benchmark
National Benchmark,Benchmark,15.0,36.0,27.0,5.64,27.79,53.97,91.01,mango,Kaggle Benchmark
National Benchmark,Benchmark,3.0,18.0,31.0,6.39,31.65,48.21,91.1,mango,Kaggle Benchmark
National Benchmark,Benchmark,8.0,38.0,32.0,4.98,29.75,46.74,91.41,mango,Kaggle Benchmark
National Benchmark,Benchmark,33.0,31.0,34.0,5.42,31.33,50.22,89.78,mango,Kaggle Benchmark
National Benchmark,Benchmark,14.0,29.0,32.0,6.94,35.64,48.97,97.52,mango,Kaggle Benchmark
National Benchmark,Benchmark,18.0,20.0,26.0,5.44,31.67,51.99,89.98,mango,Kaggle Benchmark
National Benchmark,Benchmark,9.0,21.0,32.0,5.87,32.27,53.56,95.94,mango,Kaggle Benchmark
National Benchmark,Benchmark,20.0,30.0,27.0,4.75,27.81,51.59,95.9,mango,Kaggle Benchmark
National Benchmark,Benchmark,9.0,38.0,25.0,5.5,34.59,50.34,100.31,mango,Kaggle Benchmark
National Benchmark,Benchmark,26.0,24.0,34.0,6.81,31.27,52.24,89.74,mango,Kaggle Benchmark
National Benchmark,Benchmark,31.0,36.0,29.0,6.46,33.94,52.72,97.46,mango,Kaggle Benchmark
National Benchmark,Benchmark,14.0,18.0,35.0,4.79,31.09,47.02,91.47,mango,Kaggle Benchmark
National Benchmark,Benchmark,40.0,16.0,35.0,6.48,31.89,49.02,89.59,mango,Kaggle Benchmark
National Benchmark,Benchmark,28.0,27.0,34.0,6.53,32.45,50.7,95.05,mango,Kaggle Benchmark
National Benchmark,Benchmark,0.0,17.0,30.0,6.28,35.47,47.97,97.79,mango,Kaggle Benchmark
National Benchmark,Benchmark,1.0,29.0,29.0,6.05,27.33,49.3,93.53,mango,Kaggle Benchmark
National Benchmark,Benchmark,2.0,36.0,31.0,5.73,30.9,49.96,91.78,mango,Kaggle Benchmark
National Benchmark,Benchmark,12.0,27.0,26.0,5.32,29.09,45.57,96.24,mango,Kaggle Benchmark
National Benchmark,Benchmark,7.0,28.0,35.0,4.67,30.02,46.78,96.64,mango,Kaggle Benchmark
National Benchmark,Benchmark,0.0,36.0,26.0,5.1,34.13,51.26,96.39,mango,Kaggle Benchmark
National Benchmark,Benchmark,26.0,35.0,31.0,5.34,33.45,53.06,98.05,mango,Kaggle Benchmark
National Benchmark,Benchmark,27.0,21.0,30.0,5.06,35.39,52.49,91.23,mango,Kaggle Benchmark
National Benchmark,Benchmark,22.0,38.0,31.0,5.82,31.53,53.06,98.57,mango,Kaggle Benchmark
National Benchmark,Benchmark,22.0,18.0,31.0,5.96,30.76,47.94,90.39,mango,Kaggle Benchmark
National Benchmark,Benchmark,28.0,23.0,28.0,5.68,30.02,50.1,96.09,mango,Kaggle Benchmark
National Benchmark,Benchmark,7.0,31.0,27.0,6.52,31.33,47.59,94.67,mango,Kaggle Benchmark
National Benchmark,Benchmark,29.0,34.0,26.0,6.27,33.88,54.39,89.29,mango,Kaggle Benchmark
National Benchmark,Benchmark,8.0,37.0,33.0,6.13,28.08,54.96,97.45,mango,Kaggle Benchmark
National Benchmark,Benchmark,39.0,16.0,27.0,4.93,35.54,52.95,91.55,mango,Kaggle Benchmark
National Benchmark,Benchmark,40.0,24.0,25.0,5.45,28.71,50.44,95.89,mango,Kaggle Benchmark
National Benchmark,Benchmark,19.0,38.0,26.0,4.53,31.48,48.78,93.17,mango,Kaggle Benchmark
National Benchmark,Benchmark,21.0,21.0,30.0,5.4,27.7,51.42,100.77,mango,Kaggle Benchmark
National Benchmark,Benchmark,22.0,18.0,33.0,6.62,30.41,52.48,93.92,mango,Kaggle Benchmark
National Benchmark,Benchmark,31.0,20.0,30.0,6.21,32.18,54.01,91.89,mango,Kaggle Benchmark
National Benchmark,Benchmark,18.0,26.0,31.0,5.42,32.61,47.75,91.1,mango,Kaggle Benchmark
National Benchmark,Benchmark,24.0,130.0,195.0,6.11,30.0,81.54,67.13,grapes,Kaggle Benchmark
National Benchmark,Benchmark,13.0,144.0,204.0,6.09,30.73,82.43,68.38,grapes,Kaggle Benchmark
National Benchmark,Benchmark,22.0,123.0,205.0,5.9,32.45,83.89,68.74,grapes,Kaggle Benchmark
National Benchmark,Benchmark,36.0,125.0,196.0,6.16,37.47,80.66,66.84,grapes,Kaggle Benchmark
National Benchmark,Benchmark,24.0,131.0,196.0,5.73,22.03,83.74,65.34,grapes,Kaggle Benchmark
National Benchmark,Benchmark,2.0,123.0,198.0,6.25,39.65,82.21,70.4,grapes,Kaggle Benchmark
National Benchmark,Benchmark,35.0,140.0,197.0,6.11,16.78,82.75,66.76,grapes,Kaggle Benchmark
National Benchmark,Benchmark,11.0,122.0,195.0,5.65,12.14,83.57,69.63,grapes,Kaggle Benchmark
National Benchmark,Benchmark,6.0,123.0,203.0,6.13,12.76,81.62,66.78,grapes,Kaggle Benchmark
National Benchmark,Benchmark,17.0,134.0,204.0,6.5,39.04,80.18,73.88,grapes,Kaggle Benchmark
National Benchmark,Benchmark,25.0,130.0,197.0,5.55,39.71,82.69,74.92,grapes,Kaggle Benchmark
National Benchmark,Benchmark,27.0,145.0,205.0,5.8,9.47,82.29,66.03,grapes,Kaggle Benchmark
National Benchmark,Benchmark,9.0,122.0,201.0,5.57,29.59,80.92,68.06,grapes,Kaggle Benchmark
National Benchmark,Benchmark,16.0,139.0,203.0,6.28,17.83,80.96,65.85,grapes,Kaggle Benchmark
National Benchmark,Benchmark,32.0,141.0,204.0,5.54,8.83,82.9,67.24,grapes,Kaggle Benchmark
National Benchmark,Benchmark,22.0,138.0,195.0,6.21,27.83,83.51,73.03,grapes,Kaggle Benchmark
National Benchmark,Benchmark,31.0,144.0,202.0,5.87,11.02,80.56,68.24,grapes,Kaggle Benchmark
National Benchmark,Benchmark,3.0,136.0,205.0,6.33,17.59,80.85,71.41,grapes,Kaggle Benchmark
National Benchmark,Benchmark,28.0,122.0,197.0,5.86,19.89,82.73,69.66,grapes,Kaggle Benchmark
National Benchmark,Benchmark,4.0,136.0,204.0,5.9,29.94,81.78,65.52,grapes,Kaggle Benchmark
National Benchmark,Benchmark,39.0,145.0,201.0,5.78,36.73,80.59,72.24,grapes,Kaggle Benchmark
National Benchmark,Benchmark,38.0,132.0,197.0,5.93,20.42,81.54,66.93,grapes,Kaggle Benchmark
National Benchmark,Benchmark,36.0,133.0,198.0,6.23,25.52,83.98,69.17,grapes,Kaggle Benchmark
National Benchmark,Benchmark,25.0,121.0,201.0,5.59,30.51,82.72,70.08,grapes,Kaggle Benchmark
National Benchmark,Benchmark,15.0,125.0,199.0,5.57,18.43,80.56,69.76,grapes,Kaggle Benchmark
National Benchmark,Benchmark,24.0,140.0,205.0,5.93,12.09,83.59,68.67,grapes,Kaggle Benchmark
National Benchmark,Benchmark,13.0,132.0,203.0,6.42,23.6,82.48,73.24,grapes,Kaggle Benchmark
National Benchmark,Benchmark,5.0,126.0,197.0,6.42,12.8,81.21,67.1,grapes,Kaggle Benchmark
National Benchmark,Benchmark,30.0,120.0,200.0,6.23,38.06,82.25,65.7,grapes,Kaggle Benchmark
National Benchmark,Benchmark,23.0,142.0,197.0,6.0,39.07,82.04,69.31,grapes,Kaggle Benchmark
National Benchmark,Benchmark,26.0,135.0,203.0,5.69,33.78,81.16,74.54,grapes,Kaggle Benchmark
National Benchmark,Benchmark,7.0,126.0,203.0,5.66,16.76,82.0,73.29,grapes,Kaggle Benchmark
National Benchmark,Benchmark,32.0,139.0,198.0,6.36,35.89,82.67,66.54,grapes,Kaggle Benchmark
National Benchmark,Benchmark,9.0,141.0,202.0,6.12,21.01,81.18,66.38,grapes,Kaggle Benchmark
National Benchmark,Benchmark,20.0,142.0,196.0,6.21,10.9,80.02,68.69,grapes,Kaggle Benchmark
National Benchmark,Benchmark,32.0,129.0,201.0,6.49,16.36,83.0,71.56,grapes,Kaggle Benchmark
National Benchmark,Benchmark,3.0,134.0,199.0,5.82,20.28,81.32,71.07,grapes,Kaggle Benchmark
National Benchmark,Benchmark,38.0,138.0,204.0,6.33,25.11,83.25,73.01,grapes,Kaggle Benchmark
National Benchmark,Benchmark,14.0,131.0,198.0,5.56,33.46,83.87,67.92,grapes,Kaggle Benchmark
National Benchmark,Benchmark,20.0,122.0,204.0,6.49,11.8,80.86,65.07,grapes,Kaggle Benchmark
National Benchmark,Benchmark,40.0,126.0,201.0,6.12,11.36,80.03,71.18,grapes,Kaggle Benchmark
National Benchmark,Benchmark,36.0,128.0,204.0,5.7,25.24,80.69,67.04,grapes,Kaggle Benchmark
National Benchmark,Benchmark,11.0,132.0,197.0,5.73,15.99,81.24,74.4,grapes,Kaggle Benchmark
National Benchmark,Benchmark,0.0,137.0,195.0,6.33,22.44,80.19,65.4,grapes,Kaggle Benchmark
National Benchmark,Benchmark,19.0,123.0,200.0,6.17,34.76,81.04,65.7,grapes,Kaggle Benchmark
National Benchmark,Benchmark,31.0,136.0,197.0,5.65,31.11,83.34,71.43,grapes,Kaggle Benchmark
National Benchmark,Benchmark,4.0,134.0,200.0,5.84,28.58,80.96,73.34,grapes,Kaggle Benchmark
National Benchmark,Benchmark,39.0,139.0,201.0,5.54,41.19,81.02,68.69,grapes,Kaggle Benchmark
National Benchmark,Benchmark,8.0,127.0,196.0,5.83,27.03,83.17,70.96,grapes,Kaggle Benchmark
National Benchmark,Benchmark,39.0,138.0,203.0,6.4,21.19,82.33,74.63,grapes,Kaggle Benchmark
National Benchmark,Benchmark,32.0,120.0,204.0,6.14,10.38,83.45,67.39,grapes,Kaggle Benchmark
National Benchmark,Benchmark,12.0,142.0,203.0,5.97,31.31,82.56,65.01,grapes,Kaggle Benchmark
National Benchmark,Benchmark,8.0,133.0,195.0,6.46,20.47,80.98,71.3,grapes,Kaggle Benchmark
National Benchmark,Benchmark,8.0,139.0,199.0,6.34,29.37,81.54,66.13,grapes,Kaggle Benchmark
National Benchmark,Benchmark,21.0,134.0,202.0,6.43,10.72,80.02,65.3,grapes,Kaggle Benchmark
National Benchmark,Benchmark,40.0,140.0,195.0,6.29,14.98,80.5,71.63,grapes,Kaggle Benchmark
National Benchmark,Benchmark,39.0,127.0,202.0,6.48,15.32,81.67,71.6,grapes,Kaggle Benchmark
National Benchmark,Benchmark,19.0,120.0,195.0,5.93,18.74,81.12,73.56,grapes,Kaggle Benchmark
National Benchmark,Benchmark,21.0,139.0,201.0,5.98,19.36,83.36,67.15,grapes,Kaggle Benchmark
National Benchmark,Benchmark,17.0,136.0,195.0,6.39,41.21,81.61,65.9,grapes,Kaggle Benchmark
National Benchmark,Benchmark,33.0,139.0,203.0,5.69,33.34,82.51,70.68,grapes,Kaggle Benchmark
National Benchmark,Benchmark,22.0,133.0,201.0,6.0,23.82,80.12,67.27,grapes,Kaggle Benchmark
National Benchmark,Benchmark,32.0,130.0,196.0,6.37,40.66,81.25,74.03,grapes,Kaggle Benchmark
National Benchmark,Benchmark,37.0,135.0,205.0,5.51,11.83,80.28,74.1,grapes,Kaggle Benchmark
National Benchmark,Benchmark,15.0,140.0,195.0,5.7,13.29,83.54,65.8,grapes,Kaggle Benchmark
National Benchmark,Benchmark,39.0,132.0,196.0,5.78,35.83,83.33,73.68,grapes,Kaggle Benchmark
National Benchmark,Benchmark,40.0,121.0,199.0,6.32,26.18,81.04,66.06,grapes,Kaggle Benchmark
National Benchmark,Benchmark,40.0,132.0,202.0,5.97,24.58,80.71,69.71,grapes,Kaggle Benchmark
